[2025-09-07 03:07:58 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2915, after: 1616, removed: 1299
[2025-09-07 03:07:58 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2915, after: 1616, removed: 1299
[2025-09-07 03:38:12 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2965, after: 1665, removed: 1300
[2025-09-07 03:38:12 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2965, after: 1665, removed: 1300
[2025-09-07 03:50:44 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3015, after: 1671, removed: 1344
[2025-09-07 03:50:44 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3015, after: 1671, removed: 1344
[2025-09-07 04:29:52 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3065, after: 1720, removed: 1345
[2025-09-07 04:29:52 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3065, after: 1720, removed: 1345
[2025-09-07 04:44:29 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3115, after: 1729, removed: 1386
[2025-09-07 04:44:29 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3115, after: 1729, removed: 1386
[2025-09-07 05:25:38 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3165, after: 1778, removed: 1387
[2025-09-07 05:25:38 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3165, after: 1778, removed: 1387
[2025-09-07 05:42:25 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3215, after: 1785, removed: 1430
[2025-09-07 05:42:25 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3215, after: 1785, removed: 1430
[2025-09-07 06:34:58 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3265, after: 1834, removed: 1431
[2025-09-07 06:34:58 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3265, after: 1834, removed: 1431
[2025-09-07 06:47:37 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3315, after: 1836, removed: 1479
[2025-09-07 06:47:37 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3315, after: 1836, removed: 1479
[2025-09-07 07:22:59 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3365, after: 1884, removed: 1481
[2025-09-07 07:22:59 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3365, after: 1884, removed: 1481
[2025-09-07 07:41:53 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3415, after: 1891, removed: 1524
[2025-09-07 07:41:53 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3415, after: 1891, removed: 1524
[2025-09-07 08:30:00 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3465, after: 1940, removed: 1525
[2025-09-07 08:30:00 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3465, after: 1940, removed: 1525
[2025-09-07 08:44:46 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3515, after: 1946, removed: 1569
[2025-09-07 08:44:46 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3515, after: 1946, removed: 1569
[2025-09-07 09:23:45 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3565, after: 1995, removed: 1570
[2025-09-07 09:23:45 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3565, after: 1995, removed: 1570
[2025-09-07 09:41:37 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3615, after: 2003, removed: 1612
[2025-09-07 09:41:37 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3615, after: 2003, removed: 1612
[2025-09-07 10:26:16 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3665, after: 2053, removed: 1612
[2025-09-07 10:26:16 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3665, after: 2053, removed: 1612
[2025-09-07 10:42:08 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3715, after: 2060, removed: 1655
[2025-09-07 10:42:08 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3715, after: 2060, removed: 1655
[2025-09-07 11:19:28 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3765, after: 2110, removed: 1655
[2025-09-07 11:19:28 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3765, after: 2110, removed: 1655
[2025-09-07 11:41:34 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3815, after: 2122, removed: 1693
[2025-09-07 11:41:34 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3815, after: 2122, removed: 1693
[2025-09-07 12:48:20 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3865, after: 2172, removed: 1693
[2025-09-07 12:48:20 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3865, after: 2172, removed: 1693
[2025-09-07 13:26:49 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3915, after: 2222, removed: 1693
[2025-09-07 13:26:49 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3915, after: 2222, removed: 1693
[2025-09-07 13:42:05 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 3965, after: 2230, removed: 1735
[2025-09-07 13:42:05 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 3965, after: 2230, removed: 1735
[2025-09-07 14:23:08 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4015, after: 2280, removed: 1735
[2025-09-07 14:23:08 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4015, after: 2280, removed: 1735
[2025-09-07 14:42:01 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4065, after: 2284, removed: 1781
[2025-09-07 14:42:01 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4065, after: 2284, removed: 1781
[2025-09-07 15:23:41 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4115, after: 2334, removed: 1781
[2025-09-07 15:23:41 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4115, after: 2334, removed: 1781
[2025-09-07 15:41:58 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4165, after: 2337, removed: 1828
[2025-09-07 15:41:58 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4165, after: 2337, removed: 1828
[2025-09-07 16:29:14 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4215, after: 2387, removed: 1828
[2025-09-07 16:29:14 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4215, after: 2387, removed: 1828
[2025-09-07 16:44:45 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4265, after: 2393, removed: 1872
[2025-09-07 16:44:45 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4265, after: 2393, removed: 1872
[2025-09-07 17:21:35 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4315, after: 2443, removed: 1872
[2025-09-07 17:21:35 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4315, after: 2443, removed: 1872
[2025-09-07 17:41:31 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4365, after: 2451, removed: 1914
[2025-09-07 17:41:31 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4365, after: 2451, removed: 1914
[2025-09-07 18:32:57 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4415, after: 2501, removed: 1914
[2025-09-07 18:32:57 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4415, after: 2501, removed: 1914
[2025-09-07 18:45:36 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4465, after: 2509, removed: 1956
[2025-09-07 18:45:36 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4465, after: 2509, removed: 1956
[2025-09-07 19:18:55 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 4515, after: 2559, removed: 1956
[2025-09-07 19:18:55 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 4515, after: 2559, removed: 1956
